full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,fp_total_points,vols,games,wk_mean,wk_std,boom_rate,bust_rate,consistency,is_rookie,draft_pick,availability,floor,ceiling,p10,p90,P_pos1,P_pos2,P_pos3,p_elite,p_startable,p_bust,floor_healthy,ceiling_healthy,xppg,xppg_diff,switched_team,regression
C.J. Stroud,QB,HOU,24.0,8.0,Active,3.0,9758,,,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,00-0039163,3727.0,20.0,233.0,0.0,52.0,0.0,0.0,0.0,1.0,3041.0,19.0,209.0,1.0,48.0,0.0,0.0,0.0,0.0,0.9305882352941176,,0.9121428571428573,,167.3,167.3,135.0,9.0,4 out of 5 stars,260.7,296.192,21.012446460277975,317.204446460278,317.204446460278,-45.4293240341612,31.0,16.61032258064516,7.408877325601122,0.1290322580645161,0.2903225806451613,0.4460405443440434,False,,0.9171764705882351,248.8976523507218,391.2678420163385,207.69574279949495,436.4242993973247,0.2723,0.5185,0.19505,0.03545,0.2723,0.7277,254.84219835960857,373.9970638727736,15.550857142857142,-1.7799999999999976,False,Buy-low
Elijah Higgins,TE,ARI,25.0,14.0,Active,3.0,10231,,,a01b7698-d67f-4b60-b2fb-4c667336b718,00-0039041,0.0,0.0,0.0,0.0,0.0,20.0,172.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,30.0,301.0,0.0,37.0,0.3805882352941176,0.0458891013384321,0.4252941176470588,0.059967585089141,170.0,170.0,440.0,15.0,2 out of 5 stars,45.4,45.11999999999999,6.4222032552848605,51.54220325528485,51.54220325528485,-125.13010953184818,32.0,3.4156250000000004,3.268629916686511,0.03125,0.6875,0.9569639280326472,False,,0.8698823529411766,34.728798354554606,66.22701052191088,26.73014932757017,76.97460041686946,5e-05,0.00245,0.05315,0.0,5e-05,0.99995,37.79169535934616,63.436720525238336,3.4279310344827585,0.27206896551724125,False,Sustainable
Mason Rudolph,QB,PIT,30.0,9.0,Active,8.0,4972,3116407.0,31046.0,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,00-0034771,1530.0,9.0,106.0,1.0,25.0,0.0,0.0,0.0,0.0,310.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.8475,,0.3379999999999999,,170.0,170.0,,,,10.3,11.596000000000002,0.8827497570561496,12.478749757056152,12.478749757056152,-350.15502073738304,13.0,10.36923076923077,8.45278106260346,0.0,0.5384615384615384,0.8151791825952891,False,,,9.250834402279038,15.70330072141829,7.512363324888409,17.73480070360411,0.0,0.0,0.00055,0.0,0.0,1.0,9.449206732655377,15.14635888648234,8.328571428571427,-0.242857142857142,False,Sustainable
Greg Dortch,WR,DET,28.0,6.0,Active,7.0,5970,4037235.0,32523.0,4484c7d1-025a-4f26-8e9b-48503afb0c68,00-0035500,0.0,0.0,31.0,0.0,5.0,37.0,342.0,3.0,50.0,0.0,0.0,15.0,1.0,7.0,29.0,206.0,3.0,33.0,0.4023529411764706,0.0956022944550669,0.3358333333333334,0.0534846029173419,170.0,170.0,404.0,14.0,4 out of 5 stars,14.1,14.48,2.0214783921113826,16.501478392111384,16.501478392111384,-194.6623769343784,29.0,5.772413793103448,5.490829793634118,0.0344827586206896,0.5862068965517241,0.9512190204025652,False,,0.8974117647058824,11.518718605144835,21.15231304387762,9.146979391955703,24.313862285893904,0.0,0.0,0.0,0.0,0.0,1.0,12.172812068786117,20.32878196167696,4.8982758620689655,0.8051724137931036,True,Sustainable
Myles Price,WR,MIN,24.0,6.0,Active,1.0,13075,,,c17f53c0-25de-11f0-b2c4-1fd68bf02b2c,00-0040506,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.018125,0.0,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,-211.16385532648977,16.0,0.0,0.0,0.0,1.0,,False,,0.9270588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,False,
,DEF,DEN,,10.0,,,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Nate Adkins,TE,DEN,27.0,10.0,Active,3.0,11433,,,bcd0ae60-f31c-11ed-819c-fd03d0cc2698,00-0038783,0.0,0.0,0.0,0.0,0.0,14.0,115.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,1.0,11.0,0.378235294117647,0.0273224043715847,0.3277777777777778,0.0188356164383561,170.0,170.0,,,,31.700000000000003,31.53,3.6946619743781266,35.22466197437813,35.22466197437813,-141.4476508127549,21.0,2.871428571428571,3.2508680159524865,0.0,0.7619047619047619,1.1321430901327068,False,,0.6698823529411765,15.533976510254035,49.96024551636484,8.663766408253478,61.676546440136775,5e-05,0.00085,0.01985,0.0,5e-05,0.99995,24.90072085483321,44.16220471700906,2.4105263157894736,0.8210526315789473,False,Sustainable
Tank Dell,WR,HOU,26.0,8.0,Active,3.0,9502,,,25e7b423-f716-4d1a-9623-cee3e7d822ab,00-0038977,0.0,0.0,43.0,0.0,9.0,51.0,667.0,3.0,81.0,,,,,,,,,,0.6892857142857143,0.1480804387568556,,,170.6,170.6,230.0,11.0,3 out of 5 stars,141.4,141.20000000000002,17.558029273438393,132.72935804340938,158.7580292734384,-78.43449728308039,14.0,10.0,6.4057666327962774,0.0714285714285714,0.2142857142857142,0.6405766632796277,False,,0.8129411764705883,89.27688044813165,171.75658389045807,65.86764079660266,195.95042159039292,0.00395,0.0261,0.06255,0.0001,0.05455,0.94545,103.46425093303954,159.58427381431284,11.262857142857143,-1.2628571428571433,False,Buy-low
Marcus Mariota,QB,WAS,32.0,7.0,Active,11.0,2307,2576980.0,28390.0,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,00-0032268,364.0,4.0,92.0,1.0,18.0,0.0,0.0,0.0,0.0,1695.0,10.0,297.0,1.0,50.0,0.0,0.0,0.0,0.0,0.5133333333333333,,0.7454545454545454,,169.9,169.9,398.0,14.0,2 out of 5 stars,18.1,21.254,1.0100664955410796,22.26406649554108,22.26406649554108,-340.3697039988981,13.0,15.635384615384616,10.50389817748996,0.1538461538461538,0.3076923076923077,0.6718029927549418,False,,,16.998871435998126,27.889789065418157,14.034557946192535,31.37323344187452,0.0,0.0,0.06105,0.0,0.0,1.0,17.39349723501756,26.833523914772098,12.835333333333333,-1.2846666666666664,False,Sustainable
Jake Bates,K,DET,27.0,6.0,Active,3.0,11539,,,3a724be0-3075-11ee-bdab-4565792ee2a3,00-0039172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.6,150.6,234.0,11.0,5 out of 5 stars,135.9,45.5,108.6455295735901,154.1455295735901,154.1455295735901,2.516093535075669,34.0,9.264705882352942,3.7603096546364663,0.2647058823529412,0.0294117647058823,0.4058746928813964,False,,0.985,123.98112505765924,187.3430363237796,106.00734514862748,207.21013159085575,0.4975,0.38915,0.11335,0.1041,0.4975,0.5025,124.28546180901328,180.89040923092293,,,False,
Jared Wayne,WR,HOU,25.0,8.0,Active,3.0,11056,,,28c09980-e6ea-11ed-8605-b736dbb934f2,00-0038728,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,0.2266666666666666,,0.44,0.0036166365280289,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Travis Kelce,TE,KC,36.0,5.0,Active,13.0,1466,15847.0,26686.0,c3859e06-5f23-4302-a71b-04820a899d5f,00-0030506,0.0,0.0,1.0,0.0,1.0,97.0,823.0,3.0,133.0,0.0,0.0,1.0,0.0,1.0,76.0,851.0,5.0,108.0,0.845625,0.2325174825174825,0.8188235294117647,0.1967213114754098,92.2,92.2,101.0,8.0,4 out of 5 stars,185.7,185.94000000000003,22.780191139747643,197.07972441865925,208.72019113974767,20.40741163152623,33.0,11.775757575757575,6.911585848370396,0.303030303030303,0.1212121212121212,0.5869334353994416,False,,0.8237058823529412,136.61863574314444,252.80202992836487,103.32169320502112,288.437543255436,0.54825,0.27955,0.0981,0.15255,0.54825,0.45175,155.39160417102872,234.49081372634276,12.155277777777776,-0.3469444444444427,False,Sustainable
Jordan Mims,RB,,26.0,,Active,3.0,11378,,,6d91ccf0-f013-11ed-88ef-07b7f7d6320c,00-0038678,0.0,0.0,70.0,0.0,20.0,12.0,71.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518181818181818,0.034816247582205,0.0,0.0,170.0,170.0,,,,,,,,,,9.0,2.9,2.8796701199963857,0.0,0.8888888888888888,0.992989696550478,False,,,,,,,,,,,,,,,,,True,
Darius Slayton,WR,NYG,29.0,8.0,Active,7.0,6149,3916945.0,32003.0,82ed30a5-54a8-4ed0-b040-99c3a78fb055,00-0035535,0.0,0.0,17.0,0.0,2.0,39.0,573.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,37.0,538.0,1.0,63.0,0.8306250000000001,0.1281588447653429,0.812857142857143,0.125248508946322,170.0,170.0,273.0,12.0,4 out of 5 stars,102.2,101.96,12.226232659145278,105.58530811204606,114.18623265914528,-105.5785472144437,30.0,6.8933333333333335,5.437096926532187,0.0333333333333333,0.4666666666666667,0.7887471363441277,False,,0.9209411764705882,77.55255335421977,133.54376379944932,62.60206071733283,151.54649084675154,5e-05,0.00225,0.01165,0.0,0.00595,0.99405,80.53550936018375,128.69256146313285,7.531000000000001,-0.5710000000000006,False,Sustainable
Jamaal Williams,RB,,29.0,,Active,8.0,4149,2980453.0,30247.0,122e131c-b08c-4b10-901d-481a20aeffb8,00-0033948,0.0,0.0,164.0,1.0,48.0,9.0,57.0,0.0,11.0,,,,,,,,,,0.1992857142857143,0.0212765957446808,,,170.0,170.0,,,,,,,,,,14.0,2.65,3.054064127078489,0.0,0.9285714285714286,1.1524770290862223,False,,0.7520588235294117,,,,,,,,,,,,,3.215384615384615,-0.36153846153846114,False,Sustainable
Deshaun Watson,QB,CLE,30.0,11.0,Active,9.0,4017,3122840.0,30125.0,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,00-0033537,1148.0,5.0,148.0,1.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8885714285714286,,,,170.0,170.0,301.0,12.0,4 out of 5 stars,136.3,149.47,11.991774282618444,161.46177428261845,161.46177428261845,-201.17199621182075,,,,,,,True,,,100.7992575268721,215.2103712349455,76.94119479058027,258.8259133492312,0.0164,0.10115,0.85075,0.0015,0.0164,0.9836,105.46025789867396,209.19711838021712,,,False,
Nick Mullens,QB,JAX,31.0,7.0,Active,9.0,4464,3059989.0,30563.0,7738fea8-7ea2-4c4c-b589-bca90b070819,00-0033319,38.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,-8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.025,,0.112,,170.0,170.0,,,,9.8,11.578,0.8160498514349817,12.394049851434982,12.394049851434982,-350.2397206430042,8.0,0.1599999999999999,0.4463182720884279,0.0,1.0,2.789489200552675,False,,,5.852288345735425,17.48976998445177,4.1279149162365725,23.009029704262925,0.0,0.0,0.0232,0.0,0.0,1.0,6.243719262067835,17.108151908452918,0.11875000000000001,0.041249999999999995,False,Sustainable
Brennan Presley,WR,LAR,24.0,11.0,Active,1.0,13011,,,ec0ecae0-254c-11f0-85e6-ad6d4b9a9b15,00-0040597,,,,,,,,,,,,,,,,,,,,,0.0,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Malik Benson,WR,LV,23.0,13.0,Active,0.0,13329,,,27e1ef17-ce10-4e14-99e6-328672f57dcd,BEN601117,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,455.0,15.0,2 out of 5 stars,,,,,,,,,,,,,True,195.0,,,,,,,,,,,,,,,,False,
Zamir White,RB,,26.0,,Active,4.0,8139,,,440d7750-672e-4293-8eb0-89b241a498eb,00-0038040,0.0,0.0,183.0,1.0,65.0,6.0,30.0,0.0,8.0,0.0,0.0,32.0,0.0,12.0,4.0,24.0,0.0,6.0,0.305,0.0135135135135135,0.1583333333333333,0.0121457489878542,170.0,170.0,,,,,,,,,,13.0,3.3000000000000003,2.495996794869737,0.0,0.7692307692307693,0.7563626651120414,False,,,,,,,,,,,,,,,4.77,-1.7776923076923072,True,Buy-low
Jawhar Jordan,RB,HOU,26.0,8.0,Active,2.0,11588,,,d3ddb80f-6f08-4594-be42-4c2f0716f4ef,00-0039405,,,,,,,,,,0.0,0.0,193.0,0.0,43.0,7.0,34.0,0.0,7.0,,,0.3,0.0126582278481012,170.0,170.0,367.0,14.0,4 out of 5 stars,50.3,50.150000000000006,11.08967737586438,61.23967737586439,61.23967737586439,-147.1135755975808,,,,,,,True,,,36.63831992695227,81.85856214880613,27.070086073715615,100.1485608191712,5e-05,0.00095,0.00635,0.0,0.0026,0.9974,40.05960315705448,79.31238823408377,,,False,
Daniel Carlson,K,,31.0,,Active,8.0,5095,3051909.0,31137.0,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,00-0034161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,170.0,410.0,15.0,1 out of 5 stars,,,,,,,34.0,7.382352941176471,5.543299017089901,0.1764705882352941,0.3235294117647059,0.7508851258209428,False,,0.988,,,,,,,,,,,,,,,True,
Avery Williams,RB,,27.0,,Active,4.0,7809,,,6b2ee61f-463f-478a-9bfa-e43c8e9b0c2e,00-0036950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088235294117647,0.0,,0.0,170.0,170.0,,,,,,,,,,18.0,0.0,0.0,0.0,1.0,,False,,0.6697058823529412,,,,,,,,,,,,,,,True,
Jalen Milroe,QB,SEA,23.0,11.0,Active,1.0,12510,,,b0eb5b67-4ef2-462d-bfe7-e73bcce1f6b0,00-0040673,,,,,,,,,,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.02,,170.0,170.0,,,,9.0,11.0,1.0132374656772023,12.013237465677202,12.013237465677202,-350.620533028762,,,,,,,True,,,7.512830566796275,15.960703923971248,5.773314684203593,19.180472039611782,0.0,0.0,0.00455,0.0,0.0,1.0,7.869549911305557,15.532381903905542,,,False,
Darren Waller,TE,,33.0,,Active,11.0,2505,2576925.0,28592.0,14c97c9f-26e8-4944-9299-f90de6aeada3,00-0031610,,,,,,,,,,0.0,0.0,4.0,0.0,1.0,24.0,283.0,6.0,34.0,,,0.4499999999999999,0.0735930735930736,170.0,170.0,401.0,14.0,-,,,,,,,9.0,9.855555555555556,8.907315969346646,0.3333333333333333,0.3333333333333333,0.9037862877578332,False,,,,,,,,,,,,,,,8.5225,2.5649999999999995,True,Sustainable
Chris Collier,RB,LV,26.0,13.0,Active,2.0,11963,,,7fcfe130-06fc-11ef-9592-67ed152bdb91,00-0039244,0.0,0.0,12.0,0.0,5.0,1.0,-4.0,0.0,2.0,,,,,,,,,,0.0424999999999999,0.0033783783783783,,,169.9,169.9,,,,0.0,0.0,0.0,0.0,0.0,-208.3532529734452,,,,,,,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,False,
DeAndre Hopkins,WR,,33.0,,Active,13.0,1426,15795.0,26650.0,5c48ade7-4b9a-4757-9643-87a6e3839e2b,00-0030564,0.0,0.0,0.0,0.0,0.0,56.0,610.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,22.0,330.0,2.0,39.0,0.49,0.1031468531468531,0.33,0.0958230958230958,170.0,170.0,411.0,15.0,4 out of 5 stars,,,,,,,33.0,6.484848484848484,6.4020075568196395,0.0303030303030303,0.6060606060606061,0.9872254643693836,False,,0.896235294117647,,,,,,,,,,,,,6.194444444444445,0.15833333333333321,True,Sustainable
Jalen Brooks,WR,ARI,26.0,14.0,Active,3.0,11034,,,66f7bbe1-eb89-4b48-83db-d947b04ff1fd,00-0038640,0.0,0.0,0.0,0.0,0.0,12.0,177.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,6.0,0.3828571428571429,0.0482315112540192,0.3,0.0097244732576985,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,-211.16385532648977,17.0,2.576470588235294,2.330646211827501,0.0,0.9411764705882352,0.9045887123531398,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.453571428571428,-1.3249999999999997,False,Buy-low
Jack Westover,TE,NE,27.0,11.0,Active,2.0,12045,,,22926aa0-0725-11ef-bcfc-752f39cb55fa,00-0039305,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0466666666666666,,,0.0041493775933609,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Chig Okonkwo,TE,WAS,26.0,7.0,Active,4.0,8210,,,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,00-0037809,0.0,0.0,17.0,0.0,1.0,52.0,479.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,56.0,560.0,2.0,79.0,0.6052941176470588,0.1380670611439842,0.6370588235294118,0.1490566037735849,168.6,168.6,163.0,10.0,1 out of 5 stars,126.8,126.62,16.748982486998823,146.69787846324093,143.36898248699882,-29.974434323892098,33.0,7.200000000000001,4.545808508945356,0.0606060606060606,0.3636363636363636,0.6313622929090772,False,,0.952235294117647,112.92829595957248,182.89964156059025,93.2122794067186,204.39328317677052,0.19615,0.4698,0.25005,0.011,0.19615,0.80385,114.75639019578448,176.10282592621053,6.618181818181818,0.5939393939393938,True,Sustainable
Miles Sanders,RB,,28.0,,Active,7.0,6151,4045163.0,31885.0,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,00-0035243,0.0,0.0,205.0,2.0,55.0,24.0,148.0,1.0,30.0,0.0,0.0,117.0,1.0,20.0,8.0,30.0,0.0,8.0,0.3336363636363636,0.0579150579150579,0.215,0.0131795716639209,170.0,170.0,445.0,15.0,-,,,,,,,15.0,7.066666666666666,6.41879680165624,0.0666666666666666,0.5333333333333333,0.908320302121166,False,,0.658705882352941,,,,,,,,,,,,,6.7700000000000005,0.1633333333333331,True,Sustainable
KeAndre Lambert-Smith,WR,LAC,24.0,7.0,Active,1.0,12670,,,2f6580d2-6f19-4a03-99e8-4dbd9ebf2a73,00-0040184,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,51.0,1.0,12.0,,,0.188,0.0220588235294117,170.0,170.0,,,,26.6,26.88,3.046763541472643,29.92676354147264,29.92676354147264,-181.23709178501713,10.0,1.61,2.8403638264607345,0.0,0.9,1.7642011344476611,False,,,16.888527911941292,40.7396217965444,12.524465603201897,50.800247853664146,0.0,0.0,0.0,0.0,0.0,1.0,17.883308893054295,39.7142892959513,,,False,
Zach Davidson,TE,,27.0,,Active,5.0,7943,,,cb5e14e8-87a7-4bad-9fd4-abdd50628abb,00-0036640,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,,,,,,,,,,0.2266666666666666,0.004040404040404,0.11,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Taylen Green,QB,CLE,23.0,11.0,Active,0.0,13306,,,0db29717-c724-4603-8e5e-d10ef35cb842,GRE361852,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,,,,,,,,,,,,,True,182.0,,,,,,,,,,,,,,,,False,
Tyson Bagent,QB,CHI,26.0,10.0,Active,3.0,11256,,,9bdeb910-ead2-11ed-999e-03b49558b5db,00-0038416,11.0,0.0,-7.0,0.0,6.0,0.0,0.0,0.0,0.0,47.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0525,,0.0666666666666666,,169.9,169.9,,,,11.4,12.98,0.8459324588734014,13.8259324588734,13.8259324588734,-348.8078380355658,,,,,,,True,,,8.66460880780028,18.499540101316686,6.640420876369611,22.18536225164719,0.0,0.0,0.0096,0.0,0.0,1.0,9.05326877802488,17.930776231027462,,,False,
Marquez Valdes-Scantling,WR,DAL,31.0,14.0,Active,8.0,5086,3051738.0,31144.0,e7f0a505-8060-403e-a3b3-9d4e88dda1dc,00-0034272,0.0,0.0,4.0,0.0,1.0,19.0,411.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,14.0,120.0,1.0,29.0,0.5435714285714286,0.0676982591876208,0.48,0.0402298850574712,169.9,169.9,,,,,,,,,,22.0,5.295454545454546,6.488192739249121,0.0454545454545454,0.6363636363636364,1.2252381138496191,False,,0.7850588235294117,,,,,,,,,,,,,6.051304347826087,-0.7426086956521747,True,Sustainable
Blake Watson,RB,,26.0,,Active,2.0,11568,,,51f21920-0730-11ef-9a3c-99c1643e1512,00-0039573,0.0,0.0,10.0,0.0,4.0,1.0,13.0,0.0,2.0,,,,,,,,,,0.09,0.0036429872495446,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Brandon McManus,K,,34.0,,Active,13.0,1433,16339.0,27120.0,6444feb1-f5a4-4b45-9a45-79308a4445fd,00-0029822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,170.0,406.0,14.0,-,,,,,,,25.0,8.48,4.282911782109612,0.2,0.2,0.5050603516638693,False,,0.8821176470588235,,,,,,,,,,,,,,,True,
Bryce Ford-Wheaton,WR,,26.0,,Active,3.0,9499,,,eb139db0-eb91-11ed-bf4f-cdefdf74a897,00-0038477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0028571428571428,0.0,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Ted Hurst,WR,TB,22.0,10.0,Active,0.0,13317,,,8e9964c2-b74c-4eb1-967b-2f82cc8f9767,HUR541377,,,,,,,,,,,,,,,,,,,,,,,170.1,170.1,233.0,11.0,4 out of 5 stars,82.69999999999999,82.92999999999999,9.425622539770137,92.35562253977012,92.35562253977012,-118.80823278671964,,,,,,,True,84.0,,56.15819743296223,119.62677965747034,42.95142269204189,143.51193951880563,0.0008,0.0046,0.01295,0.0,0.01045,0.98955,58.98863068609107,115.82785348274643,,,False,
Joe Royer,TE,CLE,24.0,11.0,Active,0.0,13435,,,8ed0fa45-2483-45ba-8c8e-2e836634bf96,ROY606086,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,8.1,8.36,1.1356814792219485,9.495681479221949,9.495681479221949,-167.17663130791107,,,,,,,True,170.0,,5.425644816066623,11.82096835169149,4.106328249316605,14.195910000017022,0.0,0.0,0.0,0.0,0.0,1.0,5.7831554408265795,11.474125952063169,,,False,
Carsen Ryan,TE,CLE,22.0,11.0,Active,0.0,13580,,,9d8c7f71-3c7e-4459-bbcc-2c7c0f984b78,RYA022232,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,,,,,,,,,,,,,True,248.0,,,,,,,,,,,,,,,,False,
Josh Jacobs,RB,GB,28.0,11.0,Active,7.0,5850,4047365.0,31856.0,61694ab9-b099-408e-b48d-6a643dd069ec,00-0035700,0.0,0.0,1329.0,15.0,301.0,36.0,342.0,1.0,43.0,0.0,0.0,929.0,13.0,234.0,36.0,282.0,1.0,44.0,0.6341176470588235,0.0926724137931034,0.5906666666666667,0.0956521739130434,26.8,26.8,45.0,5.0,4 out of 5 stars,256.9,256.82,55.17794217270743,285.25907951706813,311.99794217270744,76.90582654362294,32.0,16.88125,7.60112205214552,0.40625,0.09375,0.4502700956472725,False,,0.8234117647058823,201.64412152382977,362.6593355534598,152.8165762215052,410.2854442127059,0.39795,0.33035,0.1528,0.06875,0.8234,0.1766,230.06057428303444,337.1946507833673,15.640588235294118,0.7741176470588229,False,Sustainable
Zach Charbonnet,RB,SEA,25.0,11.0,Active,3.0,9753,,,7d7f1628-85a7-4633-9ffe-d82fc2761b00,00-0039165,0.0,0.0,569.0,8.0,135.0,42.0,340.0,1.0,52.0,0.0,0.0,730.0,12.0,184.0,20.0,144.0,0.0,24.0,0.5270588235294118,0.0913884007029877,0.48375,0.0527472527472527,139.8,139.8,134.0,9.0,4 out of 5 stars,123.0,122.92999999999998,26.195793165524385,149.12579316552436,149.12579316552436,-59.22745980792084,33.0,11.1,8.03698482019221,0.0909090909090909,0.3333333333333333,0.7240526865038027,False,,0.9204705882352942,111.3399204076766,186.4464178981585,90.99327858307576,211.7394263474853,0.00595,0.0661,0.277,5e-05,0.1714,0.8286,115.49326082337544,179.34062646424,10.32235294117647,0.4276470588235295,False,Sustainable
Adrian Martinez,QB,SF,26.0,8.0,Active,3.0,11065,,,e95a83c0-e6f6-11ed-88d6-7977d3a68019,00-0038658,,,,,,,,,,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,170.0,170.0,,,,9.3,11.26,0.7758819578521383,12.03588195785214,12.03588195785214,-350.59788853658705,,,,,,,True,,,7.503927879644695,16.103140528809416,5.758920785719706,19.303419848808364,0.0,0.0,0.00375,0.0,0.0,1.0,7.8591929910973,15.665736928542415,,,False,
Parris Campbell,WR,,28.0,,Active,7.0,5880,3121410.0,31891.0,db0c3b1c-8d18-435a-864a-cdd696f963b6,00-0035639,0.0,0.0,0.0,0.0,0.0,6.0,30.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0191387559808612,0.04,0.0,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Johnny Mundt,TE,PHI,31.0,10.0,Active,9.0,4314,3052096.0,30373.0,6414998b-5831-44aa-8bd8-39e42a323c2c,00-0033246,0.0,0.0,0.0,0.0,0.0,19.0,142.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,9.0,111.0,0.0,19.0,0.4029411764705882,0.0522243713733075,0.358125,0.0347349177330895,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,-176.67231278713302,26.0,2.5115384615384615,2.427727649152915,0.0,0.8076923076923077,0.9666296918526156,False,,0.7575294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3227999999999995,-0.5187999999999997,True,Sustainable
Mac Jones,QB,SF,27.0,8.0,Active,5.0,7527,,,1fd00ec3-b758-46d2-a2c1-cca521ea8a54,00-0036972,1672.0,8.0,92.0,1.0,28.0,0.0,0.0,0.0,0.0,2151.0,13.0,60.0,0.0,36.0,0.0,0.0,0.0,0.0,0.798,,0.7436363636363637,,169.9,169.9,334.0,13.0,1 out of 5 stars,10.5,12.048,0.8316496710394281,12.879649671039427,12.879649671039427,-349.7541208233998,21.0,12.958095238095238,10.39442909401359,0.1428571428571428,0.4761904761904761,0.8021571768862465,False,,,9.609347364320753,16.21401537725488,7.855018001258107,18.54424208667379,0.0,0.0,0.0011,0.0,0.0,1.0,9.799260167179424,15.660849561716018,11.465,-0.875,False,Sustainable
