full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,fp_total_points
Ihmir Smith-Marsette,WR,ARI,26.0,14.0,Active,5.0,7559,,,39156891-0d05-470b-8b64-751602820bb1,00-0036635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.008,0.0,,,170.0,170.0,,,,,,,,
Bub Means,WR,NO,25.0,8.0,Active,2.0,11748,,,ef0feb13-57b8-474c-a723-cf03f57a321a,00-0039386,0.0,0.0,0.0,0.0,0.0,9.0,118.0,1.0,15.0,,,,,,,,,,0.2971428571428571,0.0290135396518375,,,170.0,170.0,,,,106.4,106.4,12.193553697490504,118.5935536974905,118.5935536974905
Terrell Jennings,RB,NE,25.0,11.0,Active,2.0,12412,,,e6fc9a80-1168-11ef-8e6a-d7d3a1fb0861,00-0039757,0.0,0.0,33.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0,1.0,23.0,1.0,9.0,0.0,1.0,0.1966666666666666,0.002,0.0828571428571428,0.0020746887966804,170.0,170.0,405.0,14.0,2 out of 5 stars,,,,,
Kevin Austin,WR,NO,26.0,8.0,Active,4.0,8200,,,3173c5c0-cbb6-11ec-88c8-199e5defa0d2,00-0037231,0.0,0.0,9.0,0.0,1.0,11.0,151.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,140.0,1.0,23.0,0.665,0.0425531914893617,0.4425,0.0407079646017699,170.0,170.0,450.0,15.0,3 out of 5 stars,,,,,
Najee Harris,RB,,27.0,,Active,5.0,7528,,,48ec58c3-ec26-4434-b005-8d34035e6667,00-0036893,0.0,0.0,1043.0,6.0,263.0,36.0,283.0,0.0,48.0,0.0,0.0,61.0,0.0,15.0,3.0,25.0,0.0,3.0,0.5,0.1043478260869565,0.2166666666666666,0.0055147058823529,170.0,170.0,297.0,12.0,3 out of 5 stars,,,,,
,DEF,CIN,,6.0,,,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Loop,K,BAL,24.0,13.0,Active,1.0,12711,,,a6b8b5d3-a2f2-4532-ade3-dc122b6b240c,00-0040074,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.2,161.2,214.0,11.0,3 out of 5 stars,132.0,42.6,109.02943603851443,151.62943603851443,151.62943603851443
Raheem Blackshear,RB,,27.0,,Active,4.0,8255,,,f64a23e0-d457-11ec-9026-65785f74dc2a,00-0037429,0.0,0.0,80.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.071875,0.0,,,170.0,170.0,,,,,,,,
Michael Mayer,TE,LV,25.0,13.0,Active,3.0,9482,,,31f4645a-7ccb-4633-8580-2fca361beb4f,00-0039066,0.0,0.0,0.0,0.0,0.0,21.0,156.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,35.0,328.0,1.0,50.0,0.63,0.054054054054054,0.6176923076923077,0.1012145748987854,170.0,170.0,356.0,14.0,3 out of 5 stars,90.1,90.13,11.90962504248029,102.03962504248028,102.03962504248028
Cairo Santos,K,CHI,34.0,10.0,Active,12.0,2020,17427.0,28227.0,d96ff17c-841a-4768-8e08-3a4cfcb7f717,00-0031203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,166.2,166.2,224.0,11.0,0 out of 5 stars,132.8,38.3,115.17193947730398,153.47193947730398,153.47193947730398
Tyler Bass,K,BUF,29.0,7.0,Active,6.0,7042,3917232.0,32858.0,bfccbff4-bc01-41ed-aa11-be976160504c,00-0036162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,169.9,169.9,383.0,14.0,2 out of 5 stars,123.5,41.8,98.28005502063274,140.08005502063276,140.08005502063276
Malik Davis,RB,DAL,27.0,14.0,Active,4.0,8800,,,7caf1f90-d30d-11ec-8b77-45b1765fd110,00-0037563,,,,,,,,,,0.0,0.0,250.0,2.0,52.0,2.0,16.0,0.0,5.0,,,0.207,0.0082372322899505,170.1,170.1,280.0,12.0,4 out of 5 stars,71.1,71.5,15.768271758730087,87.2682717587301,87.2682717587301
Anthony Firkser,TE,WAS,31.0,7.0,Active,9.0,4435,3049698.0,30571.0,b0719e3d-199b-46e5-a2b4-1091f6fd5c0d,00-0033455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,53.0,0.0,10.0,0.0685714285714285,0.0,0.3971428571428572,0.0181818181818181,170.0,170.0,,,,,,,,
Max Klare,TE,LAR,23.0,11.0,Active,0.0,13278,,,680fc10a-4de2-4571-b228-2c2fd79d437f,KLA269938,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,331.0,13.0,4 out of 5 stars,19.8,19.96,2.3619268321140656,22.321926832114062,22.321926832114062
Luke Grimm,WR,LAC,24.0,7.0,Active,1.0,12803,,,d6933d60-238d-11f0-b20f-f13e07eacbeb,00-0040461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roschon Johnson,RB,CHI,25.0,10.0,Active,3.0,10235,,,e3c414c0-be8c-4807-af9c-f91d89c83e60,00-0039021,0.0,0.0,150.0,6.0,55.0,16.0,104.0,0.0,20.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2814285714285714,0.0380228136882129,0.0085714285714285,0.0,169.9,169.9,447.0,15.0,2 out of 5 stars,34.3,34.300000000000004,6.15760412024693,40.457604120246934,40.457604120246934
Junior Bergen,WR,SF,23.0,8.0,Active,1.0,12743,,,b67ab6d1-bed0-4dd0-a21a-d4108fc07711,00-0040247,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,,,,,
Ka'imi Fairbairn,K,HOU,32.0,8.0,Active,10.0,3451,2971573.0,29792.0,203b60aa-cb94-499c-a4ca-d3c6b94dddc4,00-0032726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,124.0,124.0,203.0,11.0,2 out of 5 stars,144.5,31.4,139.3580467675378,170.75804676753782,170.75804676753782
Laquon Treadwell,WR,IND,31.0,13.0,Active,10.0,3155,3051889.0,29257.0,2e0badcd-b78c-40ee-a83b-a1bbb36bc545,00-0032951,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,,0.059,0.0,170.0,170.0,,,,,,,,
Sam Howell,QB,DAL,25.0,14.0,Active,4.0,8162,,,7d85e9c2-f464-4654-9200-acfcffd7dfaf,00-0037077,24.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.215,,,,170.0,170.0,,,,,,,,
Caleb Williams,QB,CHI,24.0,10.0,Active,2.0,11560,,,49d4b627-3f19-49a8-ae33-f539e0fb1f88,00-0039918,3541.0,20.0,489.0,0.0,81.0,0.0,0.0,0.0,0.0,3942.0,27.0,383.0,3.0,77.0,2.0,22.0,1.0,2.0,0.9876470588235292,,0.9905882352941175,,100.4,100.4,65.0,6.0,3 out of 5 stars,299.8,345.31,23.40455924656287,359.2059925960441,368.7145592465629
Will Kacmarek,TE,MIA,23.0,6.0,Active,0.0,13434,,,8f405d6d-46dd-4f4e-b6cf-52379cd9bb54,KAC282861,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,61.7,61.77,8.091200106283681,69.86120010628369,69.86120010628369
Travis Homer,RB,PIT,27.0,9.0,Active,7.0,6012,4037457.0,32036.0,4afb77d8-4564-469b-be4c-5a8587df8046,00-0035594,0.0,0.0,23.0,0.0,6.0,3.0,11.0,0.0,3.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.116,0.0057034220532319,0.0069999999999999,0.0,170.0,170.0,,,,,,,,
Tyler Scott,WR,LAR,24.0,11.0,Active,3.0,9490,,,6833ad69-9f24-4780-989c-83bdb090ec5e,00-0038941,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,,,,,,,,,,0.0254545454545454,0.0019011406844106,,,170.0,170.0,,,,,,,,
Jalen Reagor,WR,MIA,27.0,6.0,Active,6.0,6798,4241802.0,32691.0,06ff7f42-5fe7-4899-84a5-9ba5349d17e8,00-0036387,0.0,0.0,-3.0,0.0,3.0,7.0,100.0,0.0,12.0,,,,,,,,,,0.2825,0.0244399185336048,,,170.0,170.0,,,,,,,,
Shane Zylstra,TE,BUF,29.0,7.0,Active,5.0,8041,,,0cafaac9-20fb-4e5a-9362-158d8a4e7904,00-0036534,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,5.0,0.1358333333333333,0.0019157088122605,0.3999999999999999,0.009090909090909,170.0,170.0,,,,,,,,
Alvin Kamara,RB,NO,30.0,8.0,Active,9.0,4035,3054850.0,30180.0,d9c857b2-97da-4fb8-a527-afbbb2a67413,00-0033906,0.0,0.0,950.0,6.0,228.0,68.0,543.0,2.0,89.0,0.0,0.0,471.0,1.0,131.0,33.0,186.0,0.0,39.0,0.7085714285714285,0.172147001934236,0.6372727272727272,0.0690265486725663,147.9,147.9,141.0,9.0,3 out of 5 stars,123.5,123.82,27.54429975692288,151.36429975692286,151.36429975692286
D.J. Williams,RB,,25.0,,Inactive,1.0,11989,,,38f29610-0713-11ef-80af-99b01a8e5b02,00-0039595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,170.0,170.0,,,,,,,,
Brandon Johnson,WR,LV,27.0,13.0,Active,4.0,8756,,,d90f8660-d251-11ec-b16e-cf7159baf83d,00-0037382,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,,,,,,,,,,0.0999999999999999,0.0021739130434782,,,170.0,170.0,,,,,,,,
Jarquez Hunter,RB,LAR,23.0,11.0,Active,1.0,11569,,,e71d4c32-3233-467f-ab01-71de34e5d9b4,00-0040692,,,,,,,,,,,,,,,,,,,,,0.0,,170.0,170.0,316.0,13.0,5 out of 5 stars,23.2,23.2,5.336360291213547,28.536360291213548,28.536360291213548
Nikko Remigio,WR,KC,26.0,5.0,Active,3.0,11320,,,52b850b0-ec3b-11ed-aeaf-cb0dc6206dc5,00-0038519,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,6.0,0.0,0.0,11.0,0.0,1.0,1.0,21.0,0.0,1.0,0.206,0.0104895104895104,0.0328571428571428,0.0018214936247723,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
Bauer Sharp,TE,TB,23.0,10.0,Active,0.0,13308,,,613e095e-7bd0-4e02-b21d-fc3f846b0937,SHA375359,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,28.2,28.200000000000003,3.433137582324343,31.633137582324345,31.633137582324345
Tip Reiman,TE,ARI,24.0,14.0,Active,2.0,11716,,,44767e85-080f-4212-b2f2-cba160c81a9f,00-0039737,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,5.0,0.4123529411764706,0.0133843212237093,0.37,0.0081037277147487,170.0,170.0,,,,8.399999999999999,8.45,1.138070058302037,9.588070058302035,9.588070058302035
Oscar Delp,TE,NO,22.0,8.0,Active,0.0,13319,,,e30ac2bf-f359-4913-8e92-0a97a7ebf289,DEL659316,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,295.0,12.0,2 out of 5 stars,8.9,8.75,1.169586100756704,9.919586100756703,9.919586100756703
Graham Gano,K,,38.0,,Active,17.0,503,12460.0,9526.0,63f8a401-f308-4463-9d0b-4335b98da682,00-0026858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.9,169.9,,,,,,,,
Cedrick Wilson,WR,DET,30.0,6.0,Active,8.0,5113,4036335.0,31178.0,a964f59b-af2b-48e1-b64d-c376cc1d8c28,00-0034418,21.0,1.0,0.0,0.0,0.0,20.0,211.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,9.0,0.396,0.0522243713733075,0.355,0.0194805194805194,170.0,170.0,,,,,,,,
Ryan Flournoy,WR,DAL,26.0,14.0,Active,2.0,11783,,,ebf6bc25-5e74-4588-86d6-5dadba3f9bcd,00-0039410,0.0,0.0,0.0,0.0,0.0,10.0,102.0,0.0,14.0,0.0,0.0,25.0,0.0,4.0,40.0,475.0,4.0,56.0,0.2,0.022508038585209,0.4475,0.0922570016474464,170.5,170.5,179.0,10.0,2 out of 5 stars,89.5,89.70000000000002,10.978369608369263,100.67836960836928,100.67836960836928
Justyn Ross,WR,,25.0,,Active,3.0,8140,,,cce91700-ce0c-11ec-8f7c-f5226825ea6a,00-0037216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.09,0.0017482517482517,,,170.0,170.0,,,,,,,,
Grant DuBose,WR,,24.0,,Active,2.0,11024,,,3b590cad-60c1-471d-a54a-d593a676afa9,00-0038507,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,4.0,,,,,,,,,,0.2266666666666666,0.0070422535211267,,,170.0,170.0,,,,,,,,
Luke Schoonmaker,TE,DAL,27.0,14.0,Active,3.0,10871,,,143957a7-4649-4a19-b351-e606edc75ebd,00-0038547,0.0,0.0,0.0,0.0,0.0,27.0,241.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,14.0,132.0,0.0,23.0,0.3447058823529412,0.0578778135048231,0.3294117647058823,0.0378912685337726,170.0,170.0,472.0,15.0,2 out of 5 stars,31.0,30.770000000000003,3.964618441070071,34.734618441070076,34.734618441070076
Emanuel Wilson,RB,SEA,27.0,11.0,Active,3.0,11435,,,05266280-f323-11ed-bd27-0bcbcaae8d67,00-0038797,0.0,0.0,502.0,4.0,103.0,11.0,48.0,1.0,14.0,0.0,0.0,496.0,3.0,125.0,15.0,99.0,0.0,17.0,0.2341176470588235,0.0301724137931034,0.3111764705882353,0.0369565217391304,170.5,170.5,170.0,10.0,4 out of 5 stars,51.2,51.06000000000001,12.67540210619224,63.735402106192254,63.735402106192254
JP Richardson,WR,CHI,24.0,10.0,Active,1.0,12746,,,46e7a540-22fa-11f0-9b1e-5bbc697f9f6c,00-0040275,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
Jason Myers,K,SEA,35.0,11.0,Active,11.0,2747,2473037.0,28378.0,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,00-0031492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.7,122.7,204.0,11.0,4 out of 5 stars,150.4,41.0,133.21554332874828,174.21554332874828,174.21554332874828
Jacoby Brissett,QB,ARI,33.0,14.0,Active,10.0,3257,2578570.0,29325.0,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,00-0033119,826.0,2.0,62.0,0.0,15.0,0.0,0.0,0.0,0.0,3366.0,23.0,168.0,1.0,38.0,0.0,0.0,0.0,0.0,0.69875,,0.8571428571428571,,170.4,170.4,181.0,10.0,2 out of 5 stars,232.4,261.32599999999996,16.004662463307078,277.330662463307,277.330662463307
Michael Badgley,K,,30.0,,Active,7.0,5230,3123052.0,31366.0,375b0d7f-8d03-4111-8c1b-62907f0326a1,00-0034084,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,170.0,,,,,,,,
C.J. Stroud,QB,HOU,24.0,8.0,Active,3.0,9758,,,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,00-0039163,3727.0,20.0,233.0,0.0,52.0,0.0,0.0,0.0,1.0,3041.0,19.0,209.0,1.0,48.0,0.0,0.0,0.0,0.0,0.9305882352941176,,0.9121428571428573,,167.3,167.3,135.0,9.0,4 out of 5 stars,260.7,296.192,21.012446460277975,317.204446460278,317.204446460278
Elijah Higgins,TE,ARI,25.0,14.0,Active,3.0,10231,,,a01b7698-d67f-4b60-b2fb-4c667336b718,00-0039041,0.0,0.0,0.0,0.0,0.0,20.0,172.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,30.0,301.0,0.0,37.0,0.3805882352941176,0.0458891013384321,0.4252941176470588,0.059967585089141,170.0,170.0,440.0,15.0,2 out of 5 stars,45.4,45.11999999999999,6.4222032552848605,51.54220325528485,51.54220325528485
Mason Rudolph,QB,PIT,30.0,9.0,Active,8.0,4972,3116407.0,31046.0,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,00-0034771,1530.0,9.0,106.0,1.0,25.0,0.0,0.0,0.0,0.0,310.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.8475,,0.3379999999999999,,170.0,170.0,,,,10.3,11.596000000000002,0.8827497570561496,12.478749757056152,12.478749757056152
Greg Dortch,WR,DET,28.0,6.0,Active,7.0,5970,4037235.0,32523.0,4484c7d1-025a-4f26-8e9b-48503afb0c68,00-0035500,0.0,0.0,31.0,0.0,5.0,37.0,342.0,3.0,50.0,0.0,0.0,15.0,1.0,7.0,29.0,206.0,3.0,33.0,0.4023529411764706,0.0956022944550669,0.3358333333333334,0.0534846029173419,170.0,170.0,404.0,14.0,4 out of 5 stars,14.1,14.48,2.0214783921113826,16.501478392111384,16.501478392111384
Myles Price,WR,MIN,24.0,6.0,Active,1.0,13075,,,c17f53c0-25de-11f0-b2c4-1fd68bf02b2c,00-0040506,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.018125,0.0,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
,DEF,DEN,,10.0,,,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Adkins,TE,DEN,27.0,10.0,Active,3.0,11433,,,bcd0ae60-f31c-11ed-819c-fd03d0cc2698,00-0038783,0.0,0.0,0.0,0.0,0.0,14.0,115.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,1.0,11.0,0.378235294117647,0.0273224043715847,0.3277777777777778,0.0188356164383561,170.0,170.0,,,,31.700000000000003,31.53,3.6946619743781266,35.22466197437813,35.22466197437813
Tank Dell,WR,HOU,26.0,8.0,Active,3.0,9502,,,25e7b423-f716-4d1a-9623-cee3e7d822ab,00-0038977,0.0,0.0,43.0,0.0,9.0,51.0,667.0,3.0,81.0,,,,,,,,,,0.6892857142857143,0.1480804387568556,,,170.6,170.6,230.0,11.0,3 out of 5 stars,141.4,141.20000000000002,17.558029273438393,132.72935804340938,158.7580292734384
Marcus Mariota,QB,WAS,32.0,7.0,Active,11.0,2307,2576980.0,28390.0,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,00-0032268,364.0,4.0,92.0,1.0,18.0,0.0,0.0,0.0,0.0,1695.0,10.0,297.0,1.0,50.0,0.0,0.0,0.0,0.0,0.5133333333333333,,0.7454545454545454,,169.9,169.9,398.0,14.0,2 out of 5 stars,18.1,21.254,1.0100664955410796,22.26406649554108,22.26406649554108
Jake Bates,K,DET,27.0,6.0,Active,3.0,11539,,,3a724be0-3075-11ee-bdab-4565792ee2a3,00-0039172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.6,150.6,234.0,11.0,5 out of 5 stars,135.9,45.5,108.6455295735901,154.1455295735901,154.1455295735901
Jared Wayne,WR,HOU,25.0,8.0,Active,3.0,11056,,,28c09980-e6ea-11ed-8605-b736dbb934f2,00-0038728,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,0.2266666666666666,,0.44,0.0036166365280289,170.0,170.0,,,,,,,,
Travis Kelce,TE,KC,36.0,5.0,Active,13.0,1466,15847.0,26686.0,c3859e06-5f23-4302-a71b-04820a899d5f,00-0030506,0.0,0.0,1.0,0.0,1.0,97.0,823.0,3.0,133.0,0.0,0.0,1.0,0.0,1.0,76.0,851.0,5.0,108.0,0.845625,0.2325174825174825,0.8188235294117647,0.1967213114754098,92.2,92.2,101.0,8.0,4 out of 5 stars,185.7,185.94000000000003,22.780191139747643,197.07972441865923,208.72019113974767
Jordan Mims,RB,,26.0,,Active,3.0,11378,,,6d91ccf0-f013-11ed-88ef-07b7f7d6320c,00-0038678,0.0,0.0,70.0,0.0,20.0,12.0,71.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518181818181818,0.034816247582205,0.0,0.0,170.0,170.0,,,,,,,,
Darius Slayton,WR,NYG,29.0,8.0,Active,7.0,6149,3916945.0,32003.0,82ed30a5-54a8-4ed0-b040-99c3a78fb055,00-0035535,0.0,0.0,17.0,0.0,2.0,39.0,573.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,37.0,538.0,1.0,63.0,0.8306250000000001,0.1281588447653429,0.812857142857143,0.125248508946322,170.0,170.0,273.0,12.0,4 out of 5 stars,102.2,101.96,12.226232659145278,105.58530811204606,114.18623265914528
Jamaal Williams,RB,,29.0,,Active,8.0,4149,2980453.0,30247.0,122e131c-b08c-4b10-901d-481a20aeffb8,00-0033948,0.0,0.0,164.0,1.0,48.0,9.0,57.0,0.0,11.0,,,,,,,,,,0.1992857142857143,0.0212765957446808,,,170.0,170.0,,,,,,,,
Deshaun Watson,QB,CLE,30.0,11.0,Active,9.0,4017,3122840.0,30125.0,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,00-0033537,1148.0,5.0,148.0,1.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8885714285714286,,,,170.0,170.0,301.0,12.0,4 out of 5 stars,136.3,149.47,11.991774282618444,161.46177428261845,161.46177428261845
Nick Mullens,QB,JAX,31.0,7.0,Active,9.0,4464,3059989.0,30563.0,7738fea8-7ea2-4c4c-b589-bca90b070819,00-0033319,38.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,-8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.025,,0.112,,170.0,170.0,,,,9.8,11.578,0.8160498514349817,12.394049851434982,12.394049851434982
Brennan Presley,WR,LAR,24.0,11.0,Active,1.0,13011,,,ec0ecae0-254c-11f0-85e6-ad6d4b9a9b15,00-0040597,,,,,,,,,,,,,,,,,,,,,0.0,,170.0,170.0,,,,,,,,
Malik Benson,WR,LV,23.0,13.0,Active,0.0,13329,,,27e1ef17-ce10-4e14-99e6-328672f57dcd,BEN601117,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,455.0,15.0,2 out of 5 stars,,,,,
Zamir White,RB,,26.0,,Active,4.0,8139,,,440d7750-672e-4293-8eb0-89b241a498eb,00-0038040,0.0,0.0,183.0,1.0,65.0,6.0,30.0,0.0,8.0,0.0,0.0,32.0,0.0,12.0,4.0,24.0,0.0,6.0,0.305,0.0135135135135135,0.1583333333333333,0.0121457489878542,170.0,170.0,,,,,,,,
Jawhar Jordan,RB,HOU,26.0,8.0,Active,2.0,11588,,,d3ddb80f-6f08-4594-be42-4c2f0716f4ef,00-0039405,,,,,,,,,,0.0,0.0,193.0,0.0,43.0,7.0,34.0,0.0,7.0,,,0.3,0.0126582278481012,170.0,170.0,367.0,14.0,4 out of 5 stars,50.3,50.150000000000006,11.08967737586438,61.23967737586439,61.23967737586439
Daniel Carlson,K,,31.0,,Active,8.0,5095,3051909.0,31137.0,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,00-0034161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,170.0,410.0,15.0,1 out of 5 stars,,,,,
Avery Williams,RB,,27.0,,Active,4.0,7809,,,6b2ee61f-463f-478a-9bfa-e43c8e9b0c2e,00-0036950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088235294117647,0.0,,0.0,170.0,170.0,,,,,,,,
Jalen Milroe,QB,SEA,23.0,11.0,Active,1.0,12510,,,b0eb5b67-4ef2-462d-bfe7-e73bcce1f6b0,00-0040673,,,,,,,,,,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.02,,170.0,170.0,,,,9.0,11.0,1.0132374656772023,12.013237465677202,12.013237465677202
Darren Waller,TE,,33.0,,Active,11.0,2505,2576925.0,28592.0,14c97c9f-26e8-4944-9299-f90de6aeada3,00-0031610,,,,,,,,,,0.0,0.0,4.0,0.0,1.0,24.0,283.0,6.0,34.0,,,0.4499999999999999,0.0735930735930736,170.0,170.0,401.0,14.0,-,,,,,
Chris Collier,RB,LV,26.0,13.0,Active,2.0,11963,,,7fcfe130-06fc-11ef-9592-67ed152bdb91,00-0039244,0.0,0.0,12.0,0.0,5.0,1.0,-4.0,0.0,2.0,,,,,,,,,,0.0424999999999999,0.0033783783783783,,,169.9,169.9,,,,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,WR,,33.0,,Active,13.0,1426,15795.0,26650.0,5c48ade7-4b9a-4757-9643-87a6e3839e2b,00-0030564,0.0,0.0,0.0,0.0,0.0,56.0,610.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,22.0,330.0,2.0,39.0,0.49,0.1031468531468531,0.33,0.0958230958230958,170.0,170.0,411.0,15.0,4 out of 5 stars,,,,,
Jalen Brooks,WR,ARI,26.0,14.0,Active,3.0,11034,,,66f7bbe1-eb89-4b48-83db-d947b04ff1fd,00-0038640,0.0,0.0,0.0,0.0,0.0,12.0,177.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,6.0,0.3828571428571429,0.0482315112540192,0.3,0.0097244732576985,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
Jack Westover,TE,NE,27.0,11.0,Active,2.0,12045,,,22926aa0-0725-11ef-bcfc-752f39cb55fa,00-0039305,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0466666666666666,,,0.0041493775933609,,,,,,,,,,
Chig Okonkwo,TE,WAS,26.0,7.0,Active,4.0,8210,,,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,00-0037809,0.0,0.0,17.0,0.0,1.0,52.0,479.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,56.0,560.0,2.0,79.0,0.6052941176470588,0.1380670611439842,0.6370588235294118,0.1490566037735849,168.6,168.6,163.0,10.0,1 out of 5 stars,126.8,126.62,16.748982486998823,146.69787846324093,143.36898248699882
Miles Sanders,RB,,28.0,,Active,7.0,6151,4045163.0,31885.0,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,00-0035243,0.0,0.0,205.0,2.0,55.0,24.0,148.0,1.0,30.0,0.0,0.0,117.0,1.0,20.0,8.0,30.0,0.0,8.0,0.3336363636363636,0.0579150579150579,0.215,0.0131795716639209,170.0,170.0,445.0,15.0,-,,,,,
