source,full_name,position,pass_yds,pass_td,pass_int,pass_att,rush_yds,rush_td,rush_att,rec,rec_yds,rec_td,fumbles_lost,pts_scoring_config,key,adp_espn,adp_sleeper,season,archived_at
sleeper,Miles Kitselman,TE,,,,,,,,13.0,126.0,1.0,,31.6,miles kitselman,,,2026,2026-07-28
sleeper,JuJu Smith-Schuster,WR,,,,,6.0,,1.0,12.0,130.0,1.0,,31.6,juju smith schuster,169.9,,2026,2026-07-28
sleeper,Lance Mason,TE,,,,,,,,13.0,126.0,1.0,,31.6,lance mason,,,2026,2026-07-28
sleeper,Jaren Kanak,TE,,,,,,,,13.0,126.0,1.0,,31.6,jaren kanak,,,2026,2026-07-28
sleeper,Drew Sample,TE,,,,,,,,13.0,126.0,1.0,,31.6,drew sample,170.0,,2026,2026-07-28
sleeper,Demarcus Robinson,WR,,,,,,,,11.0,145.0,1.0,,31.5,demarcus robinson,170.0,,2026,2026-07-28
sleeper,Luke Schoonmaker,TE,,,,,,,,13.0,124.0,1.0,,31.4,luke schoonmaker,169.9,,2026,2026-07-28
sleeper,Ben Sinnott,TE,,,,,,,,13.0,124.0,1.0,,31.4,ben sinnott,170.0,,2026,2026-07-28
sleeper,Josh Oliver,TE,,,,,,,,13.0,124.0,1.0,,31.4,josh oliver,170.0,,2026,2026-07-28
sleeper,Isaiah Williams,WR,,,,,18.0,,3.0,12.0,135.0,1.0,1.0,31.299999999999997,isaiah williams,170.0,,2026,2026-07-28
sleeper,Efton Chism,WR,,,,,6.0,,1.0,12.0,126.0,1.0,,31.200000000000003,efton chism,169.9,,2026,2026-07-28
sleeper,Kyle Williams,WR,,,,,4.0,,1.0,10.0,148.0,1.0,,31.200000000000003,kyle williams,169.9,222.1,2026,2026-07-28
sleeper,Derek Carr,QB,447.0,3.0,2.0,66.0,13.0,,4.0,,,,1.0,31.179999999999993,derek carr,,,2026,2026-07-28
sleeper,Trevor Etienne,RB,,,,,164.0,1.0,40.0,5.0,37.0,,,31.1,trevor etienne,170.1,,2026,2026-07-28
sleeper,Colbie Young,WR,,,,,,,,11.0,140.0,1.0,,31.0,colbie young,170.0,,2026,2026-07-28
sleeper,Kevin Austin,WR,,,,,5.0,,1.0,11.0,134.0,1.0,,30.9,kevin austin,,,2026,2026-07-28
sleeper,Mac Jones,QB,423.0,3.0,2.0,62.0,18.0,,5.0,,,,1.0,30.72,mac jones,170.0,,2026,2026-07-28
sleeper,J'Mari Taylor,RB,,,,,160.0,1.0,38.0,5.0,37.0,,,30.7,j mari taylor,,,2026,2026-07-28
sleeper,Aaron Anderson,WR,,,,,,,,11.0,132.0,1.0,,30.200000000000003,aaron anderson,,,2026,2026-07-28
sleeper,Adam Randall,RB,,,,,103.0,1.0,25.0,8.0,58.0,,,30.1,adam randall,170.2,,2026,2026-07-28
sleeper,Eric McAlister,WR,,,,,,,,11.0,131.0,1.0,,30.1,eric mcalister,,,2026,2026-07-28
sleeper,DJ Giddens,RB,,,,,137.0,1.0,33.0,6.0,43.0,,,30.000000000000004,dj giddens,170.2,,2026,2026-07-28
sleeper,Malik Davis,RB,,,,,155.0,1.0,38.0,5.0,34.0,,,29.9,malik davis,170.1,,2026,2026-07-28
sleeper,Demond Claiborne,RB,,,,,120.0,1.0,25.0,8.0,58.0,,1.0,29.8,demond claiborne,170.2,218.3,2026,2026-07-28
sleeper,Barion Brown,WR,,,,,,,,10.0,136.0,1.0,,29.6,barion brown,170.0,,2026,2026-07-28
sleeper,Marlin Klein,TE,,,,,,,,12.0,115.0,1.0,,29.5,marlin klein,170.0,,2026,2026-07-28
sleeper,Brevyn Spann-Ford,TE,,,,,,,,12.0,114.0,1.0,,29.4,brevyn spann ford,170.0,,2026,2026-07-28
sleeper,Eric Rivers,WR,,,,,,,,11.0,124.0,1.0,,29.4,eric rivers,,,2026,2026-07-28
sleeper,Dont'e Thornton,WR,,,,,,,,10.0,134.0,1.0,,29.4,dont e thornton,170.0,,2026,2026-07-28
sleeper,Tai Felton,WR,,,,,6.0,,1.0,10.0,126.0,1.0,,29.200000000000003,tai felton,170.0,,2026,2026-07-28
sleeper,Tyrell Shavers,WR,,,,,6.0,,1.0,10.0,126.0,1.0,,29.200000000000003,tyrell shavers,170.0,,2026,2026-07-28
sleeper,Brandin Cooks,WR,,,,,,,,10.0,128.0,1.0,,28.8,brandin cooks,,,2026,2026-07-28
sleeper,John Michael Gyllenborg,TE,,,,,,,,11.0,114.0,1.0,,28.4,john michael gyllenborg,,,2026,2026-07-28
sleeper,Tyler Lockett,WR,,,,,,,,11.0,113.0,1.0,,28.3,tyler lockett,,,2026,2026-07-28
sleeper,Odell Beckham,WR,,,,,,,,10.0,120.0,1.0,,28.0,odell beckham,169.3,,2026,2026-07-28
sleeper,Joe Mixon,RB,,,,,138.0,1.0,35.0,5.0,31.0,,,27.900000000000002,joe mixon,,204.6,2026,2026-07-28
sleeper,Nick Chubb,RB,,,,,138.0,1.0,35.0,5.0,31.0,,,27.900000000000002,nick chubb,,,2026,2026-07-28
sleeper,Josh Cuevas,TE,,,,,,,,11.0,108.0,1.0,,27.8,josh cuevas,170.0,,2026,2026-07-28
sleeper,Adam Trautman,TE,,,,,,,,11.0,108.0,1.0,,27.8,adam trautman,170.0,,2026,2026-07-28
sleeper,Kalif Raymond,WR,,,,,11.0,,2.0,9.0,116.0,1.0,,27.700000000000003,kalif raymond,169.9,,2026,2026-07-28
sleeper,Deion Burks,WR,,,,,2.0,,,10.0,114.0,1.0,,27.6,deion burks,,,2026,2026-07-28
sleeper,Jimmy Horn,WR,,,,,16.0,,3.0,9.0,108.0,1.0,,27.4,jimmy horn,170.0,,2026,2026-07-28
sleeper,Nate Boerkircher,TE,,,,,,,,11.0,104.0,1.0,,27.4,nate boerkircher,170.0,,2026,2026-07-28
sleeper,Brock Wright,TE,,,,,,,,11.0,103.0,1.0,,27.3,brock wright,169.9,,2026,2026-07-28
sleeper,Trey Benson,RB,,,,,120.0,1.0,30.0,3.0,22.0,1.0,1.0,27.2,trey benson,170.1,182.2,2026,2026-07-28
sleeper,Jawhar Jordan,RB,,,,,127.0,1.0,31.0,5.0,33.0,,,27.000000000000004,jawhar jordan,170.0,,2026,2026-07-28
sleeper,Will Dissly,TE,,,,,,,,11.0,100.0,1.0,,27.0,will dissly,,,2026,2026-07-28
sleeper,Marquez Valdes-Scantling,WR,,,,,6.0,,1.0,8.0,123.0,1.0,,26.9,marquez valdes scantling,,,2026,2026-07-28
sleeper,David Sills,WR,,,,,6.0,,1.0,9.0,113.0,1.0,,26.9,david sills,,,2026,2026-07-28
sleeper,Roman Wilson,WR,,,,,,,,9.0,118.0,1.0,,26.8,roman wilson,,,2026,2026-07-28
sleeper,Nick Westbrook-Ikhine,WR,,,,,,,,9.0,117.0,1.0,,26.700000000000003,nick westbrook ikhine,170.3,,2026,2026-07-28
sleeper,Jonathon Brooks,RB,,,,,131.0,1.0,32.0,4.0,32.0,,,26.3,jonathon brooks,130.8,138.0,2026,2026-07-28
sleeper,Jermaine Burton,WR,,,,,6.0,,1.0,8.0,114.0,1.0,,26.0,jermaine burton,,,2026,2026-07-28
sleeper,Cade Klubnik,QB,400.0,2.0,2.0,61.0,20.0,,5.0,,,,,26.0,cade klubnik,169.9,,2026,2026-07-28
sleeper,Jahdae Walker,WR,,,,,,,,9.0,109.0,1.0,,25.9,jahdae walker,169.9,,2026,2026-07-28
sleeper,Greg Dortch,WR,,,,,16.0,,3.0,10.0,101.0,1.0,1.0,25.700000000000003,greg dortch,170.0,,2026,2026-07-28
sleeper,Grant Calcaterra,TE,,,,,,,,10.0,96.0,1.0,,25.6,grant calcaterra,170.0,,2026,2026-07-28
sleeper,Desmond Reid,RB,,,,,122.0,1.0,29.0,4.0,31.0,,,25.300000000000004,desmond reid,,,2026,2026-07-28
sleeper,George Holani,RB,,,,,123.0,1.0,30.0,4.0,29.0,,,25.200000000000003,george holani,170.2,,2026,2026-07-28
sleeper,Will Howard,QB,410.0,2.0,2.0,64.0,21.0,,5.0,,,,1.0,24.5,will howard,169.9,,2026,2026-07-28
sleeper,Tahj Brooks,RB,,,,,132.0,1.0,33.0,3.0,22.0,,,24.400000000000002,tahj brooks,170.1,,2026,2026-07-28
sleeper,Kareem Hunt,RB,,,,,130.0,1.0,35.0,3.0,22.0,,,24.2,kareem hunt,,,2026,2026-07-28
sleeper,Xavier Smith,WR,,,,,16.0,,3.0,7.0,95.0,1.0,,24.1,xavier smith,170.0,,2026,2026-07-28
sleeper,Drew Allar,QB,398.0,2.0,2.0,62.0,21.0,,5.0,,,,1.0,24.020000000000003,drew allar,170.0,,2026,2026-07-28
sleeper,Lil'Jordan Humphrey,WR,,,,,,,,8.0,100.0,1.0,,24.0,lil jordan humphrey,,,2026,2026-07-28
sleeper,Jordan Whittington,WR,,,,,6.0,,1.0,8.0,87.0,1.0,,23.3,jordan whittington,169.9,,2026,2026-07-28
sleeper,Ollie Gordon,RB,,,,,120.0,1.0,30.0,3.0,22.0,,,23.2,ollie gordon,170.2,,2026,2026-07-28
sleeper,Audric Estime,RB,,,,,119.0,1.0,30.0,3.0,17.0,,,22.599999999999998,audric estime,170.0,237.4,2026,2026-07-28
sleeper,Noah Brown,WR,,,,,,,,7.0,88.0,1.0,,21.8,noah brown,,,2026,2026-07-28
sleeper,Dameon Pierce,RB,,,,,106.0,1.0,25.0,3.0,22.0,,,21.8,dameon pierce,170.0,,2026,2026-07-28
sleeper,Isaac Guerendo,RB,,,,,116.0,1.0,28.0,2.0,16.0,,,21.200000000000003,isaac guerendo,170.0,,2026,2026-07-28
sleeper,J.J. McCarthy,QB,213.0,1.0,1.0,32.0,21.0,1.0,5.0,,,,,20.619999999999997,j j mccarthy,169.8,224.2,2026,2026-07-28
sleeper,Jam Miller,RB,,,,,92.0,1.0,22.0,3.0,22.0,,,20.400000000000002,jam miller,170.0,,2026,2026-07-28
sleeper,Brashard Smith,RB,,,,,67.0,1.0,16.0,4.0,32.0,,,19.9,brashard smith,170.0,226.3,2026,2026-07-28
sleeper,Trey Lance,QB,183.0,1.0,1.0,29.0,43.0,,8.0,,,,,15.620000000000001,trey lance,170.0,,2026,2026-07-28
sleeper,Mo Alie-Cox,TE,,,,,,,,8.0,74.0,,,15.4,mo alie cox,170.0,,2026,2026-07-28
sleeper,Tip Reiman,TE,,,,,,,,8.0,74.0,,,15.4,tip reiman,170.0,,2026,2026-07-28
sleeper,Jalen Milroe,QB,164.0,1.0,1.0,26.0,43.0,,8.0,,,,,14.86,jalen milroe,170.0,,2026,2026-07-28
sleeper,Connor Heyward,TE,,,,,14.0,1.0,7.0,4.0,33.0,,,14.700000000000001,connor heyward,,,2026,2026-07-28
sleeper,Ty Simpson,QB,218.0,1.0,1.0,32.0,19.0,,5.0,,,,,14.620000000000001,ty simpson,169.9,241.8,2026,2026-07-28
sleeper,Marcus Mariota,QB,188.0,1.0,1.0,29.0,26.0,,4.0,,,,,14.12,marcus mariota,170.0,,2026,2026-07-28
sleeper,Tyrod Taylor,QB,205.0,1.0,1.0,32.0,17.0,,4.0,,,,,13.899999999999999,tyrod taylor,170.0,,2026,2026-07-28
sleeper,Jameis Winston,QB,214.0,1.0,1.0,32.0,13.0,,3.0,,,,,13.860000000000001,jameis winston,169.9,,2026,2026-07-28
sleeper,Will Levis,QB,205.0,1.0,1.0,32.0,15.0,,4.0,,,,,13.7,will levis,170.0,,2026,2026-07-28
sleeper,Tim Patrick,WR,,,,,,,,6.0,77.0,,,13.7,tim patrick,,,2026,2026-07-28
sleeper,Tyler Huntley,QB,182.0,1.0,1.0,28.0,24.0,,4.0,,,,,13.680000000000001,tyler huntley,169.9,,2026,2026-07-28
sleeper,Spencer Rattler,QB,202.0,1.0,1.0,32.0,16.0,,4.0,,,,,13.68,spencer rattler,169.9,,2026,2026-07-28
sleeper,Diego Pavia,QB,183.0,1.0,1.0,29.0,22.0,,4.0,,,,,13.52,diego pavia,,,2026,2026-07-28
sleeper,Tyson Bagent,QB,195.0,1.0,1.0,31.0,17.0,,4.0,,,,,13.5,tyson bagent,169.9,,2026,2026-07-28
sleeper,Carson Wentz,QB,221.0,1.0,1.0,32.0,6.0,,2.0,,,,,13.44,carson wentz,,,2026,2026-07-28
sleeper,Tanner McKee,QB,198.0,1.0,1.0,31.0,15.0,,4.0,,,,,13.42,tanner mckee,170.0,,2026,2026-07-28
sleeper,Clayton Tune,QB,195.0,1.0,1.0,31.0,16.0,,4.0,,,,,13.4,clayton tune,,,2026,2026-07-28
sleeper,Joe Milton,QB,195.0,1.0,1.0,31.0,16.0,,4.0,,,,,13.4,joe milton,170.0,,2026,2026-07-28
sleeper,Quinn Ewers,QB,195.0,1.0,1.0,31.0,16.0,,4.0,,,,,13.4,quinn ewers,169.9,,2026,2026-07-28
sleeper,Joshua Dobbs,QB,195.0,1.0,1.0,31.0,16.0,,4.0,,,,,13.4,joshua dobbs,,,2026,2026-07-28
sleeper,Tommy DeVito,QB,202.0,1.0,1.0,30.0,13.0,,4.0,,,,,13.38,tommy devito,169.9,,2026,2026-07-28
sleeper,Jimmy Garoppolo,QB,218.0,1.0,1.0,33.0,6.0,,2.0,,,,,13.32,jimmy garoppolo,,,2026,2026-07-28
sleeper,Jarrett Stidham,QB,198.0,1.0,1.0,31.0,13.0,,2.0,,,,,13.22,jarrett stidham,170.0,,2026,2026-07-28
sleeper,Savion Williams,WR,,,,,22.0,,4.0,5.0,59.0,,,13.100000000000001,savion williams,170.2,,2026,2026-07-28
sleeper,Davis Mills,QB,211.0,1.0,1.0,33.0,6.0,,2.0,,,,,13.04,davis mills,170.0,,2026,2026-07-28
sleeper,Nick Mullens,QB,211.0,1.0,1.0,33.0,6.0,,2.0,,,,,13.04,nick mullens,170.0,,2026,2026-07-28
sleeper,Kyle Allen,QB,195.0,1.0,1.0,31.0,12.0,,2.0,,,,,13.0,kyle allen,170.0,,2026,2026-07-28
sleeper,Mitchell Trubisky,QB,186.0,1.0,1.0,29.0,15.0,,4.0,,,,,12.940000000000001,mitchell trubisky,170.0,,2026,2026-07-28
sleeper,Dillon Gabriel,QB,189.0,1.0,1.0,30.0,13.0,,2.0,,,,,12.860000000000001,dillon gabriel,,,2026,2026-07-28
sleeper,Andy Dalton,QB,208.0,1.0,1.0,33.0,5.0,,2.0,,,,,12.82,andy dalton,170.0,,2026,2026-07-28
sleeper,Mason Rudolph,QB,202.0,1.0,1.0,32.0,6.0,,2.0,,,,,12.68,mason rudolph,170.0,,2026,2026-07-28
sleeper,Teddy Bridgewater,QB,202.0,1.0,1.0,32.0,5.0,,2.0,,,,,12.58,teddy bridgewater,169.9,,2026,2026-07-28
sleeper,Raheem Mostert,RB,,,,,42.0,,10.0,5.0,33.0,,,12.5,raheem mostert,,,2026,2026-07-28
sleeper,Josh Johnson,QB,176.0,1.0,1.0,28.0,13.0,,2.0,,,,,12.34,josh johnson,170.0,,2026,2026-07-28
sleeper,Devin Singletary,RB,,,,,41.0,,10.0,5.0,32.0,,,12.3,devin singletary,170.1,,2026,2026-07-28
sleeper,Devontez Walker,WR,,,,,6.0,,1.0,5.0,66.0,,,12.2,devontez walker,170.0,,2026,2026-07-28
sleeper,Ty Chandler,RB,,,,,21.0,,5.0,6.0,39.0,,,12.0,ty chandler,170.0,,2026,2026-07-28
sleeper,Jaydn Ott,RB,,,,,63.0,,15.0,3.0,19.0,,,11.200000000000001,jaydn ott,,,2026,2026-07-28
sleeper,Zavier Scott,RB,,,,,42.0,,10.0,4.0,29.0,,,11.1,zavier scott,170.0,,2026,2026-07-28
sleeper,Luke Farrell,TE,,,,,,,,5.0,51.0,,,10.100000000000001,luke farrell,170.0,,2026,2026-07-28
sleeper,Durham Smythe,TE,,,,,,,,5.0,49.0,,,9.9,durham smythe,170.0,,2026,2026-07-28
sleeper,Bo Melton,WR,,,,,6.0,,1.0,4.0,52.0,,,9.8,bo melton,170.0,,2026,2026-07-28
sleeper,Foster Moreau,TE,,,,,,,,5.0,48.0,,,9.8,foster moreau,170.0,,2026,2026-07-28
sleeper,Jamal Haynes,RB,,,,,63.0,,15.0,2.0,13.0,,,9.600000000000001,jamal haynes,,,2026,2026-07-28
sleeper,Riley Nowakowski,TE,,,,,,,,5.0,46.0,,,9.600000000000001,riley nowakowski,,,2026,2026-07-28
sleeper,Jarquez Hunter,RB,,,,,63.0,,15.0,2.0,13.0,,,9.600000000000001,jarquez hunter,170.0,240.6,2026,2026-07-28
sleeper,Taysom Hill,TE,,,,,20.0,,5.0,4.0,35.0,,,9.5,taysom hill,,,2026,2026-07-28
sleeper,Jeremy McNichols,RB,,,,,42.0,,10.0,3.0,22.0,,,9.4,jeremy mcnichols,,,2026,2026-07-28
sleeper,Elijah Mitchell,RB,,,,,59.0,,14.0,2.0,14.0,,,9.3,elijah mitchell,170.0,,2026,2026-07-28
sleeper,Luke McCaffrey,WR,,,,,,,,4.0,53.0,,,9.3,luke mccaffrey,169.9,,2026,2026-07-28
sleeper,Jeremy Ruckert,TE,,,,,,,,5.0,43.0,,,9.3,jeremy ruckert,170.0,,2026,2026-07-28
sleeper,Isaiah Hodgins,WR,,,,,,,,4.0,52.0,,,9.2,isaiah hodgins,,,2026,2026-07-28
sleeper,Cody White,WR,,,,,,,,4.0,45.0,,,8.5,cody white,,,2026,2026-07-28
sleeper,Tyler Badie,RB,,,,,16.0,,4.0,4.0,28.0,,,8.4,tyler badie,170.1,,2026,2026-07-28
sleeper,Dean Connors,RB,,,,,46.0,,11.0,2.0,18.0,,,8.4,dean connors,,,2026,2026-07-28
sleeper,Lucas Krull,TE,,,,,,,,4.0,41.0,,,8.100000000000001,lucas krull,170.0,,2026,2026-07-28
sleeper,Payne Durham,TE,,,,,,,,4.0,41.0,,,8.100000000000001,payne durham,170.0,,2026,2026-07-28
sleeper,Michael Carter,RB,,,,,29.0,,7.0,3.0,22.0,,,8.100000000000001,michael carter,,,2026,2026-07-28
sleeper,Quintin Morris,TE,,,,,,,,4.0,40.0,,,8.0,quintin morris,170.0,,2026,2026-07-28
sleeper,Seydou Traore,TE,,,,,,,,4.0,40.0,,,8.0,seydou traore,170.0,,2026,2026-07-28
sleeper,Charlie Woerner,TE,,,,,,,,4.0,40.0,,,8.0,charlie woerner,170.0,,2026,2026-07-28
sleeper,Pierre Strong,RB,,,,,41.0,,10.0,2.0,14.0,,,7.500000000000001,pierre strong,,,2026,2026-07-28
sleeper,Damien Martinez,RB,,,,,41.0,,10.0,2.0,14.0,,,7.500000000000001,damien martinez,,,2026,2026-07-28
sleeper,Dallin Holker,TE,,,,,,,,4.0,35.0,,,7.5,dallin holker,,,2026,2026-07-28
sleeper,Jack Stoll,TE,,,,,,,,4.0,35.0,,,7.5,jack stoll,170.0,,2026,2026-07-28
sleeper,Jaleel McLaughlin,RB,,,,,40.0,,10.0,2.0,15.0,,,7.5,jaleel mclaughlin,,,2026,2026-07-28
sleeper,Dare Ogunbowale,RB,,,,,8.0,,2.0,4.0,27.0,,,7.5,dare ogunbowale,,,2026,2026-07-28
sleeper,Tucker Fisk,TE,,,,,,,,4.0,35.0,,,7.5,tucker fisk,,,2026,2026-07-28
sleeper,Devin Culp,TE,,,,,,,,4.0,33.0,,,7.300000000000001,devin culp,170.0,,2026,2026-07-28
sleeper,Jack Velling,TE,,,,,,,,4.0,33.0,,,7.300000000000001,jack velling,,,2026,2026-07-28
sleeper,Dante Pettis,WR,,,,,6.0,,1.0,3.0,37.0,,,7.300000000000001,dante pettis,,,2026,2026-07-28
sleeper,Ronnie Rivers,RB,,,,,21.0,,5.0,3.0,20.0,,,7.1,ronnie rivers,,,2026,2026-07-28
sleeper,Arian Smith,WR,,,,,6.0,,1.0,3.0,35.0,,,7.1,arian smith,170.0,,2026,2026-07-28
sleeper,Xavier Weaver,WR,,,,,6.0,,1.0,3.0,35.0,,,7.1,xavier weaver,,,2026,2026-07-28
sleeper,Malachi Corley,WR,,,,,28.0,,5.0,2.0,20.0,,,6.800000000000001,malachi corley,170.0,,2026,2026-07-28
sleeper,Darius Cooper,WR,,,,,,,,3.0,37.0,,,6.7,darius cooper,170.0,,2026,2026-07-28
sleeper,Phil Mafah,RB,,,,5.0,32.0,,8.0,2.0,15.0,,,6.7,phil mafah,170.0,,2026,2026-07-28
sleeper,Reggie Virgil,WR,,,,,,,,3.0,36.0,,,6.6,reggie virgil,170.0,,2026,2026-07-28
sleeper,Dane Key,WR,,,,,,,,3.0,36.0,,,6.6,dane key,,,2026,2026-07-28
sleeper,Noah Thomas,WR,,,,,,,,3.0,36.0,,,6.6,noah thomas,,,2026,2026-07-28
sleeper,Trebor Pena,WR,,,,,,,,3.0,36.0,,,6.6,trebor pena,,,2026,2026-07-28
sleeper,Chase Roberts,WR,,,,,,,,3.0,36.0,,,6.6,chase roberts,,,2026,2026-07-28
sleeper,Cedric Tillman,WR,,,,,,,,3.0,36.0,,,6.6,cedric tillman,170.0,,2026,2026-07-28
sleeper,Josh Reynolds,WR,,,,,,,,3.0,35.0,,,6.5,josh reynolds,,,2026,2026-07-28
sleeper,Jalen Brooks,WR,,,,,,,,3.0,35.0,,,6.5,jalen brooks,170.0,,2026,2026-07-28
sleeper,Tyler Johnson,WR,,,,,,,,3.0,35.0,,,6.5,tyler johnson,,,2026,2026-07-28
sleeper,Allen Lazard,WR,,,,,,,,3.0,34.0,,,6.4,allen lazard,,,2026,2026-07-28
sleeper,Josh Whyle,TE,,,,,,,,3.0,32.0,,,6.2,josh whyle,170.0,,2026,2026-07-28
sleeper,Brevin Jordan,TE,,,,,,,,4.0,21.0,,,6.1,brevin jordan,,,2026,2026-07-28
sleeper,Davis Allen,TE,,,,,,,,3.0,29.0,,,5.9,davis allen,170.0,,2026,2026-07-28
sleeper,Tanner Hudson,TE,,,,,,,,3.0,28.0,,,5.800000000000001,tanner hudson,170.0,,2026,2026-07-28
sleeper,Eric Saubert,TE,,,,,,,,3.0,27.0,,,5.7,eric saubert,170.0,,2026,2026-07-28
sleeper,Nate Adkins,TE,,,,,,,,3.0,27.0,,,5.7,nate adkins,170.0,,2026,2026-07-28
sleeper,Stone Smartt,TE,,,,,,,,3.0,27.0,,,5.7,stone smartt,,,2026,2026-07-28
sleeper,Kendre Miller,RB,,,,,20.0,,5.0,2.0,16.0,,,5.6,kendre miller,170.0,224.8,2026,2026-07-28
sleeper,Julius Chestnut,RB,,,,,20.0,,5.0,2.0,16.0,,,5.6,julius chestnut,,,2026,2026-07-28
sleeper,Julian Hill,TE,,,,,,,,3.0,26.0,,,5.6,julian hill,170.0,,2026,2026-07-28
sleeper,Kalel Mullings,RB,,,,,20.0,,5.0,2.0,16.0,,,5.6,kalel mullings,,,2026,2026-07-28
sleeper,Drew Ogletree,TE,,,,,,,,3.0,24.0,,,5.4,drew ogletree,170.0,,2026,2026-07-28
sleeper,Curtis Samuel,WR,,,,,6.0,,1.0,2.0,27.0,,,5.300000000000001,curtis samuel,,,2026,2026-07-28
sleeper,Kenny McIntosh,RB,,,,,16.0,,4.0,2.0,16.0,,,5.2,kenny mcintosh,,,2026,2026-07-28
sleeper,Dylan Laube,RB,,,,,21.0,,5.0,2.0,10.0,,,5.1,dylan laube,170.0,,2026,2026-07-28
sleeper,Zamir White,RB,,,,,21.0,,5.0,2.0,10.0,,,5.1,zamir white,,,2026,2026-07-28
sleeper,Cam Akers,RB,,,,,16.0,,4.0,2.0,15.0,,,5.1,cam akers,,,2026,2026-07-28
sleeper,Dee Eskridge,WR,,,,,6.0,,1.0,2.0,23.0,,,4.9,dee eskridge,,,2026,2026-07-28
sleeper,Dyami Brown,WR,,,,,6.0,,1.0,2.0,23.0,,,4.9,dyami brown,170.2,,2026,2026-07-28
sleeper,Kameron Johnson,WR,,,,,,,,2.0,28.0,,,4.800000000000001,kameron johnson,170.0,,2026,2026-07-28
sleeper,Xavier Restrepo,WR,,,,,6.0,,1.0,2.0,22.0,,,4.800000000000001,xavier restrepo,,,2026,2026-07-28
sleeper,Ameer Abdullah,RB,,,,,13.0,,3.0,2.0,15.0,,,4.8,ameer abdullah,,,2026,2026-07-28
sleeper,Tyler Goodson,RB,,,,,13.0,,3.0,2.0,15.0,,,4.8,tyler goodson,,,2026,2026-07-28
sleeper,Raheim Sanders,RB,,,,,20.0,,5.0,2.0,7.0,,,4.7,raheim sanders,,,2026,2026-07-28
sleeper,Dareke Young,WR,,,,,,,,2.0,26.0,,,4.6,dareke young,170.0,,2026,2026-07-28
sleeper,Blake Whiteheart,TE,,,,,,,,2.0,24.0,,,4.4,blake whiteheart,170.0,,2026,2026-07-28
sleeper,Craig Reynolds,RB,,,,,8.0,,2.0,2.0,16.0,,,4.4,craig reynolds,,,2026,2026-07-28
sleeper,Jacardia Wright,RB,,,,,8.0,,2.0,2.0,15.0,,,4.3,jacardia wright,,,2026,2026-07-28
sleeper,Jake Bobo,WR,,,,,,,,2.0,22.0,,,4.2,jake bobo,,,2026,2026-07-28
sleeper,Tylan Wallace,WR,,,,,,,,2.0,22.0,,,4.2,tylan wallace,,,2026,2026-07-28
sleeper,Kaden Wetjen,WR,,,,,,,,2.0,22.0,,,4.2,kaden wetjen,170.0,,2026,2026-07-28
sleeper,Ricky White,WR,,,,,,,,2.0,22.0,,,4.2,ricky white,,,2026,2026-07-28
sleeper,Chris Moore,WR,,,,,,,,2.0,21.0,,,4.1,chris moore,,,2026,2026-07-28
sleeper,Ian Thomas,TE,,,,,,,,2.0,20.0,,,4.0,ian thomas,170.0,,2026,2026-07-28
sleeper,Cameron Latu,TE,,,,,,,,2.0,20.0,,,4.0,cameron latu,,,2026,2026-07-28
sleeper,Harrison Bryant,TE,,,,,,,,2.0,20.0,,,4.0,harrison bryant,,,2026,2026-07-28
sleeper,Ben Yurosek,TE,,,,,,,,2.0,20.0,,,4.0,ben yurosek,,,2026,2026-07-28
sleeper,Sione Vaki,RB,,,,,4.0,,1.0,2.0,16.0,,,4.0,sione vaki,,,2026,2026-07-28
sleeper,Kylen Granson,TE,,,,,,,,2.0,20.0,,,4.0,kylen granson,,,2026,2026-07-28
sleeper,Trent Sherfield,WR,,,,,,,,2.0,19.0,,,3.9000000000000004,trent sherfield,,,2026,2026-07-28
sleeper,Antonio Gibson,RB,,,,,4.0,,1.0,2.0,15.0,,,3.9,antonio gibson,,,2026,2026-07-28
sleeper,Max Bredeson,TE,,,,,3.0,,1.0,2.0,15.0,,,3.8,max bredeson,,,2026,2026-07-28
sleeper,Anthony Gould,WR,,,,,6.0,,1.0,1.0,16.0,,,3.2,anthony gould,170.0,,2026,2026-07-28
sleeper,Skyy Moore,WR,,,,,6.0,,1.0,1.0,14.0,,,3.0,skyy moore,170.0,,2026,2026-07-28
sleeper,Ashton Dulin,WR,,,,,6.0,,1.0,1.0,14.0,,,3.0,ashton dulin,170.0,,2026,2026-07-28
sleeper,DeAndre Hopkins,WR,,,,,,,,1.0,15.0,,,2.5,deandre hopkins,,,2026,2026-07-28
sleeper,Jordan Watkins,WR,,,,,,,,1.0,14.0,,,2.4000000000000004,jordan watkins,,,2026,2026-07-28
sleeper,Chris Manhertz,TE,,,,,,,,1.0,13.0,,,2.3,chris manhertz,170.0,,2026,2026-07-28
sleeper,Shane Zylstra,TE,,,,,,,,1.0,13.0,,,2.3,shane zylstra,,,2026,2026-07-28
sleeper,Ko Kieft,TE,,,,,,,,1.0,13.0,,,2.3,ko kieft,,,2026,2026-07-28
sleeper,Donovan Edwards,RB,,,,,21.0,,5.0,,,,,2.1,donovan edwards,170.0,,2026,2026-07-28
sleeper,Robert Tonyan,TE,,,,,,,,1.0,9.0,,,1.9,robert tonyan,,,2026,2026-07-28
sleeper,Feleipe Franks,TE,,,,,2.0,,1.0,1.0,7.0,,,1.9,feleipe franks,,,2026,2026-07-28
